Date,Close
,TCS.NS
2023-11-08,3381.550048828125
2023-11-09,3347.449951171875
2023-11-10,3333.449951171875
2023-11-13,3331.550048828125
2023-11-15,3404.300048828125
2023-11-16,3497.85009765625
2023-11-17,3502.449951171875
2023-11-20,3519.60009765625
2023-11-21,3510.199951171875
2023-11-22,3530.14990234375
2023-11-23,3508.25
2023-11-24,3457.10009765625
2023-11-28,3470.14990234375
2023-11-29,3513.75
2023-11-30,3487.60009765625
2023-12-01,3511.64990234375
2023-12-04,3512.449951171875
2023-12-05,3531.60009765625
2023-12-06,3604.10009765625
2023-12-07,3614.89990234375
2023-12-08,3626.699951171875
2023-12-11,3642.89990234375
2023-12-12,3672.10009765625
2023-12-13,3593.550048828125
2023-12-14,3667.25
2023-12-15,3861.0
2023-12-18,3859.199951171875
2023-12-19,3816.199951171875
2023-12-20,3780.050048828125
2023-12-21,3787.5
2023-12-22,3824.0
2023-12-26,3795.550048828125
2023-12-27,3811.199951171875
2023-12-28,3799.89990234375
2023-12-29,3793.39990234375
2024-01-01,3811.10009765625
2024-01-02,3783.199951171875
2024-01-03,3691.75
2024-01-04,3666.800048828125
2024-01-05,3737.89990234375
2024-01-08,3678.300048828125
2024-01-09,3689.89990234375
2024-01-10,3713.050048828125
2024-01-11,3735.550048828125
2024-01-12,3882.800048828125
2024-01-15,3903.800048828125
2024-01-16,3861.300048828125
2024-01-17,3884.60009765625
2024-01-18,3902.60009765625
2024-01-19,3943.050048828125
2024-01-23,3858.25
2024-01-24,3841.800048828125
2024-01-25,3810.300048828125
2024-01-29,3801.0
2024-01-30,3800.550048828125
2024-01-31,3815.949951171875
2024-02-01,3854.14990234375
2024-02-02,3966.300048828125
2024-02-05,3973.300048828125
2024-02-06,4136.0
2024-02-07,4083.39990234375
2024-02-08,4134.10009765625
2024-02-09,4133.7001953125
2024-02-12,4120.7001953125
2024-02-13,4149.5
2024-02-14,4100.10009765625
2024-02-15,4103.2001953125
2024-02-16,4128.2998046875
2024-02-19,4103.7998046875
2024-02-20,4030.64990234375
2024-02-21,3991.5
2024-02-22,4087.10009765625
2024-02-23,4052.10009765625
2024-02-26,4001.050048828125
2024-02-27,4104.39990234375
2024-02-28,4118.9501953125
2024-02-29,4095.10009765625
2024-03-01,4094.35009765625
2024-03-04,4080.699951171875
2024-03-05,4012.10009765625
2024-03-06,4064.300048828125
2024-03-07,4108.60009765625
2024-03-11,4122.35009765625
2024-03-12,4192.25
2024-03-13,4149.0
2024-03-14,4207.60009765625
2024-03-15,4219.25
2024-03-18,4152.5
2024-03-19,3977.300048828125
2024-03-20,3970.89990234375
2024-03-21,3972.949951171875
2024-03-22,3910.89990234375
2024-03-26,3877.5
2024-03-27,3840.89990234375
2024-03-28,3876.300048828125
2024-04-01,3916.75
2024-04-02,3883.800048828125
2024-04-03,3947.300048828125
2024-04-04,4003.300048828125
2024-04-05,3979.25
2024-04-08,3972.550048828125
2024-04-09,3946.550048828125
2024-04-10,3984.64990234375
2024-04-12,4001.39990234375
2024-04-15,3941.199951171875
2024-04-16,3872.800048828125
2024-04-18,3862.0
2024-04-19,3826.199951171875
2024-04-22,3864.60009765625
2024-04-23,3874.699951171875
2024-04-24,3831.050048828125
2024-04-25,3852.199951171875
2024-04-26,3821.35009765625
2024-04-29,3870.199951171875
2024-04-30,3820.64990234375
2024-05-02,3863.300048828125
2024-05-03,3843.39990234375
2024-05-06,3921.050048828125
2024-05-07,3978.949951171875
2024-05-08,3976.949951171875
2024-05-09,3960.199951171875
2024-05-10,3893.89990234375
2024-05-13,3947.800048828125
2024-05-14,3901.199951171875
2024-05-15,3880.39990234375
2024-05-16,3900.949951171875
2024-05-17,3834.10009765625
2024-05-21,3820.199951171875
2024-05-22,3832.0
2024-05-23,3893.449951171875
2024-05-24,3849.5
2024-05-27,3847.050048828125
2024-05-28,3839.89990234375
2024-05-29,3803.64990234375
2024-05-30,3736.10009765625
2024-05-31,3670.949951171875
2024-06-03,3702.85009765625
2024-06-04,3715.0
2024-06-05,3746.449951171875
2024-06-06,3830.39990234375
2024-06-07,3893.949951171875
2024-06-10,3858.699951171875
2024-06-11,3852.10009765625
2024-06-12,3831.64990234375
2024-06-13,3878.14990234375
2024-06-14,3832.050048828125
2024-06-18,3815.10009765625
2024-06-19,3801.699951171875
2024-06-20,3787.25
2024-06-21,3810.75
2024-06-24,3816.800048828125
2024-06-25,3838.449951171875
2024-06-26,3855.85009765625
2024-06-27,3934.14990234375
2024-06-28,3904.14990234375
